[2023-05-22 00:22:27] local.DEBUG: Request | 116.179.37.148 | /api/stores/info | {"token":null} 
[2023-05-22 16:53:53] local.DEBUG: Request | 111.197.252.254 | /api/user/wxlogin | {"code":"0b3DHYZv3S3iG03EE81w3QLeG33DHYZh","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:53:54] local.DEBUG: Request | 111.197.252.254 | /api/mall/activeList | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:53:54] local.DEBUG: Request | 111.197.252.254 | /api/current_film | {"type":"2","limit":"10","city_code":"110105","city_name":"北京市","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:53:54] local.DEBUG: Request | 111.197.252.254 | /api/user/info | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:02] local.DEBUG: Request | 111.197.252.254 | /api/areas | {"city_code":"110105","type":"tradearea","city_name":"北京市","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:02] local.DEBUG: Request | 111.197.252.254 | /api/current_film | {"type":"2","limit":"100","city_code":"110105","city_name":"北京市","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:02] local.DEBUG: Request | 111.197.252.254 | /api/carousel | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:02] local.DEBUG: Request | 111.197.252.254 | /api/areas | {"city_code":"110105","type":"subway","city_name":"北京市","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:02] local.DEBUG: Request | 111.197.252.254 | /api/areas | {"city_code":"110105","type":"district","city_name":"北京市","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:02] local.DEBUG: Request | 111.197.252.254 | /api/cinemas_brand | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:02] local.DEBUG: Request | 111.197.252.254 | /api/cinemas | {"city_code":"110105","city_name":"北京市","trade_area":null,"subway":null,"lng":"116.617537","lat":"39.925183","brand_id":null,"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:04] local.DEBUG: Request | 111.197.252.254 | /api/mall/orderStatistics | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:06] local.DEBUG: Request | 111.197.252.254 | /api/user/wxlogin | {"code":"0c3119100fZ42Q1foJ100AMecg31191U","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:06] local.DEBUG: Request | 111.197.252.254 | /api/user/info | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:06] local.DEBUG: Request | 111.197.252.254 | /api/current_film | {"type":"2","limit":"10","city_code":"110105","city_name":"北京市","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:07] local.DEBUG: Request | 111.197.252.254 | /api/mall/activeList | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:19] local.DEBUG: Request | 111.197.252.254 | /api/mall/orderStatistics | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:22] local.DEBUG: Request | 111.197.252.254 | /api/user/posterList | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:27] local.DEBUG: Request | 111.197.252.254 | /api/user/qrcode | {"poster":"https://xcx.ylhwlkj.com/upload/images/22791783da044d5edc04f1edef38d6e6.jpg","film_id":17,"type":null,"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:28] local.DEBUG: {"id":2,"com_id":0,"avatar":"https:\/\/thirdwx.qlogo.cn\/mmopen\/vi_32\/8NIo06kqG0V7XUtPMdjEvUYJ5ich4Rx34HcAGojOA5anaV9xibvhRqCibP3mNeVnquVOBSfJhpMkOlegicQ2tr8pCQ\/132","nickname":"\u5168\u56fd\u7535\u5f71\u7968\u7535\u5f71\u5361\u793c\u54c1\u798f\u5229\u5361\u5b9a\u5236","sex":1,"province":"Beijing","city":"Haidian","country":"","openid":"oxjbE4oh0vXaUr55p5idf4O4Fk1Y","offical_openid":"","unionid":"","mobile":"18610813939","inviter_id":0,"inviter_id2":0,"level_id":0,"is_retail":1,"total_balance":0.41,"balance":0.81,"group_id":4,"cash_money":"5119.38","olcard":1,"created_at":"2021-09-29 15:43:05","updated_at":"2023-04-30 00:33:49"}  
[2023-05-22 16:54:37] local.DEBUG: Request | 111.197.252.254 | /api/current_film | {"type":"2","limit":"10","city_code":"130600","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:42] local.DEBUG: Request | 111.197.252.254 | /api/mall/orderStatistics | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:54] local.DEBUG: Request | 111.197.252.254 | /api/user/order_list | {"type":"2","page":"1","status":"2","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:54:59] local.DEBUG: Request | 111.197.252.254 | /api/user/order_info | {"order_no":"CK20221227084716521005","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:55:01] local.DEBUG: Request | 111.197.252.254 | /api/user/order_list | {"type":"2","page":"1","status":"2","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:55:02] local.DEBUG: Request | 111.197.252.254 | /api/mall/orderStatistics | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:55:04] local.DEBUG: Request | 111.197.252.254 | /api/user/wxlogin | {"code":"0d3CYA000qCq0Q1cJM100jjLsz3CYA0i","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:55:05] local.DEBUG: Request | 111.197.252.254 | /api/user/info | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:55:05] local.DEBUG: Request | 111.197.252.254 | /api/mall/activeList | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:55:05] local.DEBUG: Request | 111.197.252.254 | /api/current_film | {"type":"2","limit":"10","city_code":"110105","city_name":"北京市","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:55:10] local.DEBUG: Request | 111.197.252.254 | /api/mall/orderStatistics | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 16:55:14] local.DEBUG: Request | 111.197.252.254 | /api/mall/orderStatistics | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 17:02:20] local.DEBUG: Request | 223.104.39.20 | /api/carousel | {"com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:20] local.DEBUG: Request | 223.104.39.20 | /api/card/cardList | {"com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:21] local.DEBUG: Request | 223.104.39.20 | /api/user/wxlogin | {"code":"0d3FLbGa1vQRkF0iGwJa1U4ssi3FLbGG","com_id":10001,"token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:21] local.DEBUG: Request | 223.104.39.20 | /api/current_film | {"type":"2","limit":"10","city_code":"110108","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:21] local.DEBUG: Request | 223.104.39.20 | /api/current_film | {"type":"1","limit":"10","city_code":"110108","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:22] local.DEBUG: Request | 223.104.39.20 | /api/user/info | {"com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:22] local.DEBUG: Request | 223.104.39.20 | /api/current_film | {"type":"2","limit":"10","city_code":"110108","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:23] local.DEBUG: Request | 223.104.39.20 | /api/mall/orderStatistics | {"com_id":10001,"token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:25] local.DEBUG: Request | 223.104.39.20 | /api/carousel | {"com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:25] local.DEBUG: Request | 223.104.39.20 | /api/cinemas_brand | {"com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:25] local.DEBUG: Request | 223.104.39.20 | /api/areas | {"city_code":"110108","type":"tradearea","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:25] local.DEBUG: Request | 223.104.39.20 | /api/current_film | {"type":"2","limit":"100","city_code":"110108","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:25] local.DEBUG: Request | 223.104.39.20 | /api/areas | {"city_code":"110108","type":"subway","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:25] local.DEBUG: Request | 223.104.39.20 | /api/areas | {"city_code":"110108","type":"district","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:25] local.DEBUG: Request | 223.104.39.20 | /api/cinemas | {"city_code":"110108","trade_area":null,"subway":null,"lng":"116.365606","lat":"40.061521","brand_id":null,"com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:28] local.DEBUG: Request | 223.104.39.20 | /api/areas | {"city_code":"110108","type":"district","city_name":"北京市","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:28] local.DEBUG: Request | 223.104.39.20 | /api/film_info | {"film_id":"3421","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:28] local.DEBUG: Request | 223.104.39.20 | /api/cinemas_brand | {"com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:28] local.DEBUG: Request | 223.104.39.20 | /api/areas | {"city_code":"110108","type":"subway","city_name":"北京市","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:28] local.DEBUG: Request | 223.104.39.20 | /api/current_film | {"type":"2","limit":"100","city_code":"110108","city_name":"北京市","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:30] local.DEBUG: Request | 223.104.39.20 | /api/film_info | {"film_id":"3421","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:30] local.DEBUG: Request | 223.104.39.20 | /api/current_film | {"type":"2","limit":"100","city_code":"110108","city_name":"北京市","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:30] local.DEBUG: Request | 223.104.39.20 | /api/areas | {"city_code":"110108","type":"district","city_name":"北京市","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:30] local.DEBUG: Request | 223.104.39.20 | /api/areas | {"city_code":"110108","type":"tradearea","city_name":"北京市","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:30] local.DEBUG: Request | 223.104.39.20 | /api/film_cinema_list | {"city_code":"110108","city_name":null,"trade_area":null,"subway":null,"lng":"116.365606","lat":"40.061521","dist_id":null,"brand_id":null,"show_time":null,"film_id":"3421","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:58] local.DEBUG: Request | 223.104.39.20 | /api/areas | {"city_code":"110108","type":"district","city_name":"北京市","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:58] local.DEBUG: Request | 223.104.39.20 | /api/areas | {"city_code":"110108","type":"tradearea","city_name":"北京市","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:02:58] local.DEBUG: Request | 223.104.39.20 | /api/current_film | {"type":"2","limit":"100","city_code":"110108","city_name":"北京市","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:03:05] local.DEBUG: Request | 223.104.39.20 | /api/current_film | {"type":"2","limit":"100","city_code":"110108","city_name":"北京市","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:03:05] local.DEBUG: Request | 223.104.39.20 | /api/areas | {"city_code":"110108","type":"tradearea","city_name":"北京市","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:03:05] local.DEBUG: Request | 223.104.39.20 | /api/areas | {"city_code":"110108","type":"district","city_name":"北京市","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:03:12] local.DEBUG: Request | 223.104.39.20 | /api/film_cinema_list | {"city_code":"110108","city_name":"海淀区","trade_area":null,"subway":null,"lng":"116.365606","lat":"40.061521","dist_id":null,"brand_id":null,"show_time":"2023-05-22","film_id":"3421","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:03:18] local.DEBUG: Request | 223.104.39.20 | /api/cinemas_film | {"cinema_id":"3171401","film_id":"3421","show_time":null,"com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:03:18] local.DEBUG: Request | 223.104.39.20 | /api/paiqi_list | {"cinema_id":"3171401","film_id":"3421","show_time":"2023-05-22","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:03:21] local.DEBUG: Request | 223.104.39.20 | /api/current_film | {"type":"2","limit":"100","city_code":"110108","city_name":"北京市","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:03:21] local.DEBUG: Request | 223.104.39.20 | /api/areas | {"city_code":"110108","type":"tradearea","city_name":"北京市","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:03:21] local.DEBUG: Request | 223.104.39.20 | /api/areas | {"city_code":"110108","type":"district","city_name":"北京市","com_id":"10001","token":"7dffdcee0661e0cd2c8aa07194c8e9b3"} 
[2023-05-22 17:10:31] local.DEBUG: Request | 111.197.252.254 | /api/mall/categoryList | {"isnav":"1","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 17:10:31] local.DEBUG: Request | 111.197.252.254 | /api/carousel | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 17:10:31] local.DEBUG: Request | 111.197.252.254 | /api/current_film | {"type":"1","limit":"10","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 17:10:31] local.DEBUG: Request | 111.197.252.254 | /api/mall/categoryList | {"category_id":"17","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 17:10:31] local.DEBUG: Request | 111.197.252.254 | /api/user/wxlogin | {"code":"0b3BgcGa1kpQkF0P3fIa1mczf32BgcGj","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 17:10:31] local.DEBUG: Request | 111.197.252.254 | /api/carousel | {"category_id":"20","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 17:10:31] local.DEBUG: Request | 111.197.252.254 | /api/mall/productList | {"page":"1","limit":"10","city_code":"undefined","city_name":"undefined","category_id":"20","lng":null,"lat":null,"ordering":"0","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 17:10:31] local.DEBUG: Request | 111.197.252.254 | /api/mall/productList | {"page":"1","limit":"10","city_code":"110105","city_name":"北京市","category_id":"20","lng":null,"lat":null,"ordering":"0","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 17:10:32] local.DEBUG: Request | 111.197.252.254 | /api/mall/activeList | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 17:10:32] local.DEBUG: Request | 111.197.252.254 | /api/user/info | {"token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 17:10:32] local.DEBUG: Request | 111.197.252.254 | /api/current_film | {"type":"2","limit":"10","city_code":"110105","city_name":"北京市","token":"6858847d378ebb49ef0c1e007bd03e64"} 
[2023-05-22 17:13:42] local.DEBUG: Request | 111.197.252.254 | /api/carousel | {"com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:13:42] local.DEBUG: Request | 111.197.252.254 | /api/card/cardList | {"com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:13:43] local.DEBUG: Request | 111.197.252.254 | /api/user/wxlogin | {"code":"0a367C000m6r0Q1qmj400jeUUs167C0T","com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:13:43] local.DEBUG: Request | 111.197.252.254 | /api/current_film | {"type":"2","limit":"10","city_code":"110105","com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:13:43] local.DEBUG: Request | 111.197.252.254 | /api/current_film | {"type":"1","limit":"10","city_code":"110105","com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:13:43] local.DEBUG: Request | 111.197.252.254 | /api/user/info | {"com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:13:43] local.DEBUG: Request | 111.197.252.254 | /api/current_film | {"type":"2","limit":"10","city_code":"110105","com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:05] local.DEBUG: Request | 111.197.252.254 | /api/user/wxlogin | {"code":"0c33ucGa1uOQkF07orHa1QcZwL23ucGs","com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:06] local.DEBUG: Request | 111.197.252.254 | /api/user/info | {"com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:06] local.DEBUG: Request | 111.197.252.254 | /api/current_film | {"type":"2","limit":"10","city_code":"110105","com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:18] local.DEBUG: Request | 111.197.252.254 | /api/user/wxlogin | {"code":"0e3TxtGa1z8MmF0yGvGa1iop7N3TxtGK","com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:18] local.DEBUG: Request | 111.197.252.254 | /api/user/info | {"com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:18] local.DEBUG: Request | 111.197.252.254 | /api/current_film | {"type":"2","limit":"10","city_code":"110105","com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:21] local.DEBUG: Request | 111.197.252.254 | /api/card/cardList | {"com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:21] local.DEBUG: Request | 111.197.252.254 | /api/carousel | {"com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:21] local.DEBUG: Request | 111.197.252.254 | /api/current_film | {"type":"1","limit":"10","city_code":"110105","com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:21] local.DEBUG: Request | 111.197.252.254 | /api/current_film | {"type":"2","limit":"10","city_code":"110105","com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:21] local.DEBUG: Request | 111.197.252.254 | /api/user/wxlogin | {"code":"0d30XZZv3PwiG032In1w3rbFrx10XZZV","com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:22] local.DEBUG: Request | 111.197.252.254 | /api/current_film | {"type":"2","limit":"10","city_code":"110105","com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:22] local.DEBUG: Request | 111.197.252.254 | /api/user/info | {"com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:28] local.DEBUG: Request | 111.197.252.254 | /api/card/cardList | {"com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:28] local.DEBUG: Request | 111.197.252.254 | /api/card/purchaseRecords | {"card_id":1020,"com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:30] local.DEBUG: Request | 111.197.252.254 | /api/card/freeget | {"card_id":1020,"com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:33] local.DEBUG: Request | 111.197.252.254 | /api/card/freeget | {"card_id":1020,"com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:38] local.DEBUG: Request | 111.197.252.254 | /api/card/purchaseRecords | {"card_id":1021,"com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:14:39] local.DEBUG: Request | 111.197.252.254 | /api/card/myCardList | {"com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:15:21] local.DEBUG: Request | 111.197.252.254 | /api/user/wxlogin | {"code":"0d3gal0007fI0Q1OmC000HUjM72gal0p","com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:15:21] local.DEBUG: Request | 111.197.252.254 | /api/user/info | {"com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:15:21] local.DEBUG: Request | 111.197.252.254 | /api/current_film | {"type":"2","limit":"10","city_code":"110105","com_id":"10102","token":"1717d7d4b2887f324bd911f8071c7100"} 
[2023-05-22 17:15:27] local.DEBUG: Request | 219.142.236.223 | /api/card/cardList | {"com_id":"10001","token":"undefined"} 
[2023-05-22 17:15:27] local.DEBUG: Request | 219.142.236.223 | /api/user/wxlogin | {"code":"0e1OX3ml2t1rmb4LcJkl2pbre54OX3m7","com_id":10001} 
[2023-05-22 17:15:27] local.DEBUG: Request | 219.142.236.223 | /api/card/purchaseRecords | {"card_id":1020,"com_id":10001} 
[2023-05-22 17:15:30] local.DEBUG: Request | 219.142.236.223 | /api/card/freeget | {"card_id":1020,"com_id":10001} 
[2023-05-22 17:15:36] local.DEBUG: Request | 219.142.236.223 | /api/card/cardList | {"com_id":"10001","token":"undefined"} 
[2023-05-22 17:15:36] local.DEBUG: Request | 219.142.236.223 | /api/card/purchaseRecords | {"card_id":1020,"com_id":10001} 
